id,director,actors,return
179308,Don Hertzfeldt,"Julia Pott, Winona Mae",0.0
142635,Anne Émond,"Dimitri Storoge, Catherine de Léan, Véronique Rebizov",0.0
245739,"Fred Olen Ray, Jim Wynorski","Ross Hagen, Richard Gabai, Michelle Bauer",0.0
331351,Ben Stiller,"Ben Stiller, Owen Wilson, Will Ferrell",0.0
283596,Daniel Lind Lagerlöf,"Jakob Eklund, Joel Kinnaman, Jacqueline Ramel",0.0
193309,Daniel Lind Lagerlöf,"Jakob Eklund, Joel Kinnaman, Jacqueline Ramel",0.0
17306,Daniel Lind Lagerlöf,"Rolf Lassgård, Marie Richardson, Kerstin Andersson",0.0
338614,Blake Vincent Kueny,"Greyson Fletcher, John C. Reilly, Kelly Slater",0.0
359983,"Adam Deacon, Daniel Toland","Adam Deacon, Ollie Barbieri , Jazzie Zonzolo",0.0
135799,Philip Saville,"Antony Sher, Billie Whitelaw, Patrick Macnee",0.0
57440,Michael Schultz,"Joe Lara, Kim Crosby, James Medina",0.0
32517,Arto Lehkamo,"Joonas Nordman, Saija Lentonen, Sari Havas",0.0
47647,Zoltan Spirandelli,"Marco Girnth, Katharina Schüttler, Nina Hartmann",0.0
150677,Ron Oliver,"Autumn Reeser, Antonio Cupo, Ben Cotton",0.0
139238,Matt Lipsey,"Reece Buttery, Julia McKenzie, Miranda Hart",0.0
270646,Gonzalo Bendala,"Maxi Iglesias, Aura Garrido, Luís Fernández",0.0
157239,Robert Carlyle,"Robert Carlyle, Emma Thompson, Ray Winstone",0.0
52776,Tina Mabry,"Tessa Thompson, Adam Clark, Malcolm Goodwin",0.0
29960,Tibor Takács,"Patrick Muldoon, Thomas Calabro, Vanessa Williams",0.0
357681,Phillip Baribeau,,0.0
259694,Howy Parkins,"Max Charles, Jeff Bennett, Dusan Brown",2.96
105952,Masaaki Akahori,"Masato Sakai, Takayuki Yamada, Sakura Ando",0.0
361025,Kenji Uchida,"Kuranosuke Sasaki, Masato Sakai, Yo Oizumi",0.0
271433,Johnnie To,"Stephen Chow, Anita Mui, Carrie Ng",0.0
348689,Gordon Chan,"Stephen Chow, Sharla Cheung Man, Ng Man-Tat",0.0
302797,Giancarlo Romitelli,"Richard Harrison, Klaus Kinski, Anne Puskin",0.0
347944,Wladyslaw Starewicz,"Irene Starewicz, Jan Wichniekski",0.0
1877,Nadav Lapid,"Sarit Larry, Avi Shnaidman, Lior Raz",0.0
291537,Daniel Lee,"Andy Lau, Takako Tokiwa",0.0
372631,"Eric Tsang, Patrick Kong, Chung Shu-Kai","Jacky Cheung, Eric Tsang, Anita Yuen",0.0
201223,Robert Young,"Adrienne Corri, Thorley Walters, Anthony Higgins",0.0
319152,Mark Neale,"Brad Pitt, Valentino Rossi, Jorge Lorenzo",0.0
26702,Christian Ditter,"Dakota Johnson, Rebel Wilson, Alison Brie",0.0
359746,Ben Miller,"Noel Clarke, Johnny Harris, Ralph Brown",0.0
323149,Arthur Allen,"Arthur Allen, Chuck Sigars, Jake Street",0.0
253286,Ralf Westhoff,"Gisela Schneeberger, Heiner Lauterbach, Michael Wittenborn",0.0
185497,Park Heung-sik,"Lee Byung-hun, Jeon Do-yeon, Kim Go-eun",0.0
341045,Anders Johannes Bukh,"Kristian Fjord, Jacob Wagner Guldager, Casper Sloth",0.0
89645,Sonny Mallhi,"Ryan Simpkins, Annika Marks, Karina Logue",0.0
279690,"Charles Band, Albert Band","Jeffrey Combs, Brian Thompson, Keith Coulouris",0.0
249567,"Adam Carolla, Nate Adams","Paul Newman, Tom Cruise, Robert Redford",0.0
178314,Mitch Schauer,"Matthew Mercer, Travis Willingham, Fred Tatasciore",0.0
74057,Atsushi Takahashi,"Jun Fukuyama, Kana Hanazawa, Kazuya Nakai",0.0
47240,"J. Clay Tweel, Bryan Carberry","Shannon Whisnant, John Wood",0.0
104194,Curtis Harrington,"Richard Crenna, Yvette Mimieux, Kim Richards",0.0
104171,Álvaro Longoria,,0.0
87953,Patrick Ryan,"Brian Gleeson, Emma Eliza Regan, Maura Foley",0.0
159862,Alex R. Johnson,"Beth Broderick, James Landry Hébert, Skyy Moore",0.0
66759,"Sofya Skya, Robert Crombie","Christian Slater, Sofya Skya, Cole Hauser",0.0
75808,"Nick Read, Mark Franchetti","Anatoliy Iksanov, Maria Alexandrova, Maria Allash",0.0
79781,William Beaudine,"Leo Gorcey, Huntz Hall, Bobby Jordan",0.0
9287,Jason Krawczyk,"Henry Rollins, Booboo Stewart, Jordan Todosey",0.0
34421,Fletcher Markle,"Ray Milland, Nancy Reagan, John Hodiak",1.41
108228,Joy Mathew,"Lal, Sreenivasan, Vinay Forrt",0.0
323968,Alan Myerson,"Donald Sutherland, Peter Boyle, Jane Fonda",0.0
120172,Elio Petri,"Marcello Mastroianni, Micheline Presle, Cristina Gaioni",0.0
177112,"Sylvia Chang, Chen Kuo-Fu, Hou Hsiao-hsien, Arvin Chen, Ya-chuan Hsiao, Wen-Tang Cheng, Hou Chi-jan, Chang Tso-chi, Leon Dai, Cheng Yu-Chieh","Shu Qi, Gwei Lun-mei, Lawrence Ko",0.0
36748,Hou Hsiao-hsien,"Kenny Bee, Meifeng Chen, Jing-kuo Yen",0.0
229056,Hou Hsiao-hsien,"Feng Fei-fei, Kenny Bee, Anthony Chan",0.0
42195,Hou Hsiao-hsien,"Kenny Bee, Anthony Chan, Chang Ping-Yu",0.0
284460,Pao Hsueh-Li,"Danny Lee Sau-Yin, Tanny Tien-Ni, Shut Chung-Tin",0.0
168112,Harold Becker,"Robert Foxworth, Paula Prentiss, Harry Dean Stanton",0.0
126947,Matthew A. Cherry,"Lance Gross, Nicole Beharie, Vanessa Bell Calloway",0.0
67927,Terence Hill,"Terence Hill, Bud Spencer, Boots Southerland",0.0
30452,Mark DiSalle,"Jeff Speakman, John Dye, Mako",0.0
356482,James Yukich,"Malcolm-Jamal Warner, Challen Cates, K Callan",0.0
360551,Michael Williams,"Casey Heflin, Glenn Payne, Dunlap Peeples IV",0.0
359460,Eitan Reuven,"Zach Cohen, Susanne Gschwendtner, Davina Kevelson",0.0
69985,Arthur Vincie,"MacLeod Andrews, Mina Vesper Gokal, Kelly Sullivan",0.0
268854,Richard Williams,"Mark Baker, Didi Conn",0.0
312993,Arthur Pierson,"Vincent Price, Taylor Holmes, Patrick Whyte",0.0
52116,,"Rick Macy, Jeremy Hoop, Arianna Marsden",0.0
80041,Gregory Hatanaka,"Matt Hannon, Mark Frazer, Bai Ling",0.0
13755,Stephan Apelgren,"Linus Oscarsson, Ann Petrén, Torkel Petersson",0.0
140733,Thomas J. Tobin,"Peter Fox, Scott Newman, Nancy Morgan",0.0
346472,Gustaf Edgren,"Mai Zetterling, Sten Lindgren, Hilda Borgström",0.0
30644,Jeffrey Mandel,"Dan Haggerty, Julie Austin, Deanna Lund",0.0
131897,Dagen Merrill,"Luke Arnold, Phil Austin, Yann Bean",0.0
282069,Jang Jae-hyun,"Kang Dong-won, Kim Yoon-seok, Park So-dam",0.0
282070,Kim Jung-Hoon,"Kwon Sang-Woo, Sung Dong-il, Lee Seung-joon",0.0
373541,Carlos Sorin,"Maria Abadi, Norma Argentina, Gisela Aringoli",0.0
252028,Celso R. García,"Damián Alcázar, Joaquín Cosio, Silverio Palacios",0.0
299585,Stéphane Lapointe,"Michel Côté, Robin Aubert, Antoine Bertrand",0.0
36771,Detlev Buck,"Zoë Mannhard, Katharina Thalbach, Karl Alexander Seidel",0.0
55254,Ian Power,"Demián Bichir, Kerry Condon, James Cosmo",0.0
62900,Andy Wolk,"Patricia Heaton, Rick Roberts, Ernie Hudson",0.0
55776,Tomáš Vorel,"Bolek Polívka, Eva Holubová, Tomáš Vorel ml.",0.0
62898,Vladek Zankovsky,"Israel Sasha Demidov, Irina Barinova, Henry David ",0.0
62896,Edward D. Murphy,"Geoffrey Binney, Hope Holiday, Jillian Kesner",0.0
62897,Maurizio Nichetti,"Maurizio Nichetti, Angela Finocchiaro, Luisa Morandini",0.0
62894,Takashi Yamazaki,"Shota Sometani, Eri Fukatsu, Sadao Abe",0.0
145912,Takashi Yamazaki,"Shota Sometani, Ai Hashimoto, Sadao Abe",0.0
36772,Dean Jones,"Lance Henriksen, Jason Cook, Valerie Azlynn",0.0
55558,Geoffrey Enthoven,"Tom Audenaert, Veerle Baetens, Tiny Bertels",0.0
36767,Carl Bessai,"Rob Morrow, Michelle Harrison, Brittney Irvin",0.0
36766,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Tapio Hämäläinen",0.0
36765,,,0.0
322270,,"Marjatta Raita, Vesa-Matti Loiri, Tapio Hämäläinen",0.0
40836,Spede Pasanen,"Vesa-Matti Loiri, Marjatta Raita, Simo Salminen",0.0
351819,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Marita Nordberg",1.06
58074,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Tapio Hämäläinen",0.0
56975,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Marjatta Raita",0.0
56068,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Elli Castrén",0.0
66177,Spede Pasanen,"Spede Pasanen, Vesa-Matti Loiri, Simo Salminen",0.0
94641,,"Spede Pasanen, Vesa-Matti Loiri, Simo Salminen",0.0
53834,Ere Kokkonen,,0.0
44099,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Ritva Valkama",0.0
84085,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Tapio Hämäläinen",0.0
177790,Ere Kokkonen,"Vesa-Matti Loiri, Marjatta Raita, Spede Pasanen",0.0
373481,,,0.0
143437,Gregg Champion,"Tony Danza, Lea Thompson, Angela Goethals",0.0
26028,Michael Tiddes,"Marlon Wayans, Kali Hawk, Fred Willard",0.0
26360,Camillo Mastrocinque,"Totò, Peppino De Filippo, Titina De Filippo",0.0
139230,Massimo Troisi,"Massimo Troisi, Francesca Neri, Marco Messeri",0.0
140595,Camillo Mastrocinque,"Totò, Peppino De Filippo, Giacomo Furia",0.0
22305,Camillo Mastrocinque,"Totò, Mike Bongiorno, Valeria Moriconi",0.0
273085,Irving Pichel,"Alan Ladd, Geraldine Fitzgerald, Patric Knowles",0.0
63011,Irving Pichel,"William Powell, Ann Blyth, Irene Hervey",0.0
63160,Irving Pichel,"Merle Oberon, George Brent, Charles Korvin",0.0
20363,Irving Pichel,"Monty Woolley, Roddy McDowall, Anne Baxter",0.0
83728,Irving Pichel,"Joan Bennett, Francis Lederer, Lloyd Nolan",0.0
55534,"D.A. Pennebaker, Chris Hegedus",,0.0
125464,"D.A. Pennebaker, Jean-Luc Godard, Richard Leacock","Rip Torn, Tom Hayden, Eldridge Cleaver",0.0
358532,"D.A. Pennebaker, Chris Hegedus","Jimi Hendrix, Noel Redding, Mitch Mitchell",0.0
340666,"D.A. Pennebaker, Chris Hegedus, David Dawkins","Dave Gahan, Martin Gore, Andy Fletcher",1.3
339339,"D.A. Pennebaker, Chris Hegedus",,0.0
339888,"Nick Doob, Chris Hegedus, Rick McKay, D.A. Pennebaker, Andy Picheta",Elaine Stritch,0.0
359204,,"Martin Gore, Dave Gahan, Andy Fletcher",0.0
149232,"Gus Van Sant, David Bowie, Julien Temple",David Bowie,0.0
237710,,Robert Wuhl,0.0
345139,Jordan Vogt-Roberts,"Lizzy Caplan, T.J. Miller, Nick Kroll",0.0
356483,"Paul Reubens, Marty Callner","Paul Reubens, Phil Hartman, Lynne Marie Stewart",0.0
356486,James Franco,"James Franco, Stacey Miller, Vince Jolivette",0.0
274167,Steve Barron,"Victoria Aberdeen, George Aguilar, Nathaniel Arcand",4.86
266294,,"Joey Davidson, Martin Lavut, Richard M. Davidson",3.5
169382,"Philly de Lacey, Riccardo Pellizzeri","Greta Gregory, Mark Mitchinson, Flynn Allan",0.0
46914,Tom Ford,"Amy Adams, Jake Gyllenhaal, Michael Shannon",0.0
310972,Chris Long,"Gordon Goody, Harry Macqueen",0.0
363486,"Susan Lambert, Stefan Moore",,0.0
348634,Sean McAllister,,0.0
363484,Tom Anton,"Jaime King, John Hawkes, T. J. Thyne",0.0
363482,Nisha Ganatra,"Zachary Gordon, Molly Parker, Bailee Madison",0.0
328848,Abbas Fahdel,,0.0
343284,Hank Braxtan,"James Remar, Sherilyn Fenn, Ron Carlson",0.0
361751,Josh Bear,"Michael Madsen, Ciara Flynn, Jarrett King",0.0
362886,Sean Anders,"Will Ferrell, Mark Wahlberg, Linda Cardellini",0.0
360604,Jason Moore,"Tina Fey, Amy Poehler, John Leguizamo",0.0
363476,Rick Minnich,,0.0
363478,Ekachai Uekrongtham,"Yang Kuei-Mei, Ananda Everingham, Loo Zihan",0.0
363479,Norma Bailey,"Bethany Joy Lenz, John Reardon, Greyston Holt",0.0
363480,Sean McNamara,"Eloise Mumford, Michael Stahl-David, Christopher Lloyd",0.0
363483,Ron Oliver,"Candace Cameron Bure, Paul Greene, Sarah Strange",0.0
360603,Ron Oliver,"Jonathan Scarfe, Jennifer Finnigan, Tahmoh Penikett",0.0
366630,James Head,"Briana Evigan, Paul Campbell, Jacqueline Samuda",0.0
366631,Mark Jean,"Alison Sweeney, Cameron Mathison, Barbara Niven",0.0
366018,Kyle Rankin,"Maria Thayer, Chris Marquette, Ray Wise",0.0
79720,Kristoffer Tabori,"Alison Sweeney, Cameron Mathison, Barbara Niven",0.0
336681,Terry Ingram,"Sarah Lancaster, Brendan Penny, Gwynyth Walsh",0.0
140300,David MacKay,"Rachel Boston, David Alpay, Brenda Strong",3.59
16308,Craig Pryce,"David Sutcliffe, Julie Benz, Ashley Leggat",0.0
16157,Sam Irvin,"Alicia Witt, George Stults, Brigid Brannagh",0.0
154738,John Bradshaw,"Jessica Lowndes, Christopher Russell, Farrah Aviva",0.0
45528,Jonathan Wright,"Shenae Grimes, Steve Lund, Ron Lea",0.0
21442,Peter Sullivan,"Katrina Law, Donna Mills, Aaron O'Connell",0.0
319089,Alex Zamm,"Danica McKellar, Rupert Penry-Jones, Ellie Botterill",0.0
62691,Mike Rohl,"Katie Findlay, Wyatt Nash, Andrea Brooks",0.0
79280,Harvey Crossland,"Brooke Nevin, Robin Dunne, Dani Kind",0.0
281524,Mariah Carey,"Lacey Chabert, Mariah Carey, Brennan Elliott",0.0
72443,R. Winer,"Jay Ripley, Shay Garner, Pat Morrell",0.0
58550,António-Pedro Vasconcelos,"Victória Guerra, Soraia Chaves, Ricardo Pereira",0.0
95164,"Jennifer Yuh Nelson, Alessandro Carloni","Jack Black, Bryan Cranston, Dustin Hoffman",0.0
160297,Yoshiyuki Tomino,"Masaki Maeda, Yumi Touma, Chie Koujiro",0.0
58551,Yoshiyuki Tomino,"Shūichi Ikeda, Tōru Furuya, Fuyumi Shiraishi",0.0
72592,Noboru Ishiguro,"Kei Tomiyama, Masashi Hironaka, Ryou Horikawa",0.0
64882,Tomoyuki Furumaya,"Juri Ueno, Haruma Miura, Tsurube Shôfukutei",0.0
61888,Jang Hyeon-su,"Lee Byung-hun, Chu Sang-mi, Choi Ji-woo",0.0
142499,Stanley Nelson,,0.0
63465,Norihiro Koizumi,"Yui, Takashi Tsukamoto, Airi Toriyama",0.0
85377,,"Park Jin-Hee, Cho Jin-woong",0.0
41835,Nick Nevern,"Jason Maza, Nick Nevern, Tom Burke",0.0
100923,Isshin Inudô,"Satoshi Tsumabuki, Chizuru Ikewaki, Juri Ueno",0.0
138853,Hans Canosa,"Maki Horikita, Kenichi Matsuyama, Yuya Tegoshi",0.0
38000,"Ten Shimoyama, Zhang Yibai, Yee Chin-Yen","Chen Bolin, Mavis Fan, Yui Ichikawa",0.0
45079,Jeff Adachi,"Frankie Chin, Bobby Lee, Jason Scott Lee",0.0
72505,Kazuya Konaka,"Kaho, Kazuma Sano, Naomi Akimoto",0.0
286007,Masahiro Takada,"Yu Aoi, Yusuke Iseya, Ryo Kase",0.0
56232,Chang You-jeong,"Im Soo-jung, Gong Yoo, Cheon Ho-jin",0.0
67560,Lee Sang-Il,"Eri Fukatsu, Satoshi Tsumabuki, Masaki Okada",0.0
108646,Young-jae Lee,"Jeon Do-yeon, Kim Jae-in, Lee Byung-hun",0.0
64228,Kim Jung-Hoon,"Lee Sun-kyun, Choi Kang-hee, Choi Hee-Jin",0.0
41198,Kentarô Ôtani,"Masaki Okada, Riisa Naka, Yukiyoshi Ozawa",0.0
80618,David Schisgall,,0.0
114661,Masahiko Nagasawa,"Mikako Tabe, Mei Kurokawa, Maki Meguro",0.0
32695,Tarô Ohtani,"Nanako Matsushima, Song Seung-heon, Sawa Suzuki",0.0
313676,Yang Yun-ho,"Kim Kang-woo, Kim Gyu-ri",0.0
38011,Sang-yong Lee,"Yoo Seung-Ho, Kang So-ra, Sang-geun Jo",0.0
116488,Fumihiko Sori,"Teruyuki Kagawa, Yusuke Iseya, Tomohisa Yamashita",0.0
314283,Ryotaro Muramatsu,,0.0
26381,Kentaro Moriya,"Toma Ikuta, Kumiko Asou, Takayuki Yamada",0.0
206155,Kota Yoshida,"Noriko Eguchi, Shota Sometani, Noriko Kijima",0.0
49704,Chi Y. Lee,"Vicci Pan, Kang Jen Wu, Lu Yi-Ching",0.0
47331,Alfonso Pineda Ulloa,"Irene Azuela, Rodrigo Barbosa, Joaquín Cosio",0.0
159230,"Johnnie To, Wai Ka-Fai","Takeshi Kaneshiro, Gigi Leung, Edmund Chen",0.0
138665,Roger Melvin,"Gabrielle Dennis, Kelsey-Maree Eckstein, Nadine Ellis",0.0
171587,Han Jae-rim,"Park Hae-il, Kang Hye-jung",0.0
189151,Agustín Díaz Yanes,"Diego Luna, Victoria Abril, Ariadna Gil",0.0
169068,Yu Nakai,"Tetsuji Tamayama, Maiko, Ryo Katsuji",0.0
92499,Im Kyung-soo,"Eric Mun, Shin Eun-Kyung, Yunjin Kim",0.0
232420,Min Kyu-dong,"Im Soo-jung, Lee Sun-kyun, Ryu Seung-ryong",0.0
212640,Fred Olen Ray,"Ellen Hollman, Beth Broderick, Aaron Hill",0.0
311093,George Erschbamer,"Patrick Muldoon, Nicole de Boer, Gig Morton",0.0
13739,Daisuke Tengan,"Rena Tanaka, Chen Bolin, Haruka Igawa",0.0
260583,Leehom Wang,"Leehom Wang, Liu Yifei, Joan Chen",0.0
343702,Makoto Tezuka,"Reika Hashimoto, Kaori Kawamura, Shunsuke Matsuoka",0.0
31127,Bae Hyeong-jun,"Song Ji-hyo, Kim Jae-joong, Han Sang-jin",0.0
40800,Pang Eun-jin,"Ryoo Seung-bum, Lee Yo-won, Kim Yoon-Seong ",0.0
62768,Byun Sung-hyun,"Kim Ah-joong, Ji Sung, Shin So-yul",0.0
70702,Taisuke  Kawamura,"Haruka Ayase, Masaki Okada, Takeshi Kaga",0.0
372981,Brad Leong,"Sara Rue, Elliott Gould, Catherine Hicks",0.0
320587,Hwang In-Ho,"Son Ye-jin, Lee Min-ki, Park Cheol-min",0.0
106222,Joji Matsuoka,"Hiroko Yakushimaru, Etsushi Toyokawa, Michitaka Tsutsui",0.0
200998,Jin Yimeng,"Fan Bingbing, Aarif Lee, Pace Wu",0.0
73526,Kevin Conner,"Elisabeth Harnois, Adam Mayfield, Lola Glaudini",0.0
26537,Christian Vincent,"José Garcia, Isabelle Carré, Renée Le Calm",0.0
242551,Valentin Vaala,"Tuulikki Paananen, Tauno Palo, Uuno Laakso",0.0
128070,Bruno Podalydès,"Bruno Podalydès, Agnès Jaoui, Sandrine Kiberlain",0.0
323929,Cullen Blaine,"Margaret Trigg, Richard Gesswein, Jayne Smith",0.0
45166,Jon Hess,"Joseph Bologna, Woody Brown, Holly Gagnier",0.0
60481,Paul Lynch,"Olivia d'Abo, Keanu Reeves, Rita Tushingham",0.0
229005,John Rawlins,"Boris Karloff, Ralph Byrd, Anne Gwynne",0.0
82036,Alik Sakharov,"Том Ву, Lorenzo Richelmy, Olivia Cheng",0.0
43788,Sara Bordo,Lizzie Velasquez,0.0
43823,Mark Christopher,"Ethan Embry, Kylie Sparks, Julie Hagerty",0.0
102051,Gregg Araki,,0.0
364833,Randy Redroad,"James Duval, Kevin Anderson, Andrew J. Ferchland",0.0
50542,"Jules Bass, Arthur Rankin, Jr.","Roger Miller, Brenda Vaccaro, Eric Stern",0.0
24426,,,0.0
40246,Carlos Sorin,"Alejandro Awada, Victoria Almeida, Oscar Ayala",0.0
141976,Trey Edward Shults,"Krisha Fairchild, Alex Dobrenko, Robyn Fairchild",0.0
299578,Irving Reis,"Edward G. Robinson, Burt Lancaster, Louisa Horton",0.0
239180,Marcel Varnel,"Will Hay, Graham Moffatt, Moore Marriott",0.0
352209,Robert Z. Leonard,"Marion Davies, Ralph Forbes, C. Aubrey Smith",0.0
350849,"James W. Horne, Charley Rogers, Hal Roach","Stan Laurel, Oliver Hardy, Thelma Todd",0.0
141476,Leslie Howard,"Leslie Howard, Francis L. Sullivan, Mary Morris",0.0
373976,Robert Stevenson,"Cedric Hardwicke, Freddie Bartholomew, Jimmy Lydon",0.0
344041,Bryan Lefler,"Devin McGinn, Jaclyn Hales, Jon Gries",0.0
220488,Stanislav Govorukhin,"Ivan Kolesnikov, Sergey Garmash, Fyodor Dobronravov",0.0
291348,Zhang Yimou,"Zhou Dongyu, Shawn Dou, Xi Mei-Juan",0.0
335205,"Ali Taner Baltaci, Cem Yılmaz","Cem Yılmaz, Özge Özberk, Ozan Guven",0.0
76354,"Jules Bass, Arthur Rankin, Jr.","Red Buttons, Ethel Merman, Mickey Rooney",0.0
37715,John Bradshaw,"Tricia Helfer, Greg Bryk, Tedde Moore",0.0
70712,Christie Will,"Erin Krakow, Alan Thicke, David Haydn-Jones",0.0
161482,Michael Scott,"Chyler Leigh, Paul Campbell, Naomi Judd",0.0
362045,Brian K. Roberts,"Garrett Brawith, Justin Mader, Stephanie Bennett",2.87
278706,Paula Ortiz,"Inma Cuesta, Álex García, Asier Etxeandia",0.0
96985,Oliver Dieckmann,"Jessica Schwarz, Alexander Scheer, Volker Lechtenbrink",0.0
256687,Iram Parveen Bilal,"Alexandra Lockwood, Raj Katti, Zachary Abbott",0.0
350845,Adam Alleca,"Thomas Jane, Laurence Fishburne, Jim Watson",0.0
191731,Dennie Gordon,"Zhang Ziyi, Leehom Wang, Ruby Lin",0.0
43020,Rich Christiano,"Jordan Trovillion, Jay Pickett, Harry Anderson",0.0
127642,Larry Yang,"Vivian Dawson, Yu Lin, Swan Wen",0.0
315319,,"Meagan Good, Adam Senn, Ruby Dee",0.0
298722,Russ Parr,"Mýa, Essence Atkins, Jackie Long",0.0
370835,Fez Ortega,"Martha Higareda, Kuno Becker, Eugenio Derbez",0.0
61464,Monica Mingo,"Denyce Lawton, Eddie Goines, Adrienne Bailon",0.0
60116,Sanjay Leela Bhansali,"Ranveer Singh, Deepika Padukone, Priyanka Chopra",0.0
278122,John Klein,"Sara Gorsky, Cole Simon, Tanya Thai McBride",0.0
299143,Will Zens,"Sherry Robinson, Don Jones, Tonia Bryan",0.0
113936,Keith Parmer,"Jean-Claude Van Damme, Brad Carter, Josh Henderson",0.0
166888,Christoforos Papakaliatis,"Christoforos Papakaliatis, J.K. Simmons, Andrea Osvárt",0.0
339934,Mohammad Rasoulof,,0.0
60895,Sergio Leone,"Rory Calhoun, Lea Massari, Georges Marchal",0.0
316179,Chito S. Roño,"Kris Aquino, Jay Manalo, Lotlot De Leon",0.0
217250,Alessandro Siani,"Alessandro Siani, Fabio De Luigi, Serena Autieri",0.0
373977,Alessandro Genovesi,"Fabio De Luigi, Diego Abatantuono, Cristiana Capotondi",0.0
254736,Zack Bernbaum,"Stéfano Gallo, Paul Sorvino, Robert Knepper",0.0
91067,Vittorio De Sica,"Vittorio De Sica, Vera Bergman, Carla Del Poggio",0.0
128230,Vittorio De Sica,"Vittorio De Sica, Adriana Benetti, Anna Magnani",0.0
347201,Vittorio De Sica,"Leonardo Cortese, María Mercader, Carla Del Poggio",0.0
66772,Vittorio De Sica,"Marina Berti, Elettra Druscovich, Massimo Girotti",0.0
253258,Vittorio De Sica,"Gabriella Pallotta, Giorgio Listuzzi, Gastone Renzelli",0.0
326415,Vittorio De Sica,"Sophia Loren, Maximilian Schell, Fredric March",0.0
89751,"John McKenna, Gabriel Clarke",Steve McQueen,0.0
26550,Jeff Bleckner,"Emily VanCamp, Steve Talley, Willow Shields",0.0
20360,Britni West,"Liz Randall, Hillary Berg, Beck DeRobertis",0.0
373357,Frank Borzage,"Ginger Rogers, David Niven, Burgess Meredith",0.0
342927,Nick Hurran,"Mike Vogel, Osy Ikhile, Daisy Betts",0.0
68507,Miguel Gomes,"Carloto Cotta, Rogério Samora, Adriano Luz",0.0
272426,Wang Bing,"Zhengwu Cheng, Niansong Jing, Xiangnian Li",0.0
357940,Wang Bing,,0.0
41032,Hiroyuki Yamashita,"Yuuko Sanpei, Kokoro Kikuchi, Junko Takeuchi",0.0
292523,"Ralf Gregan, Günter Vaessen","Rutger Hauer, Vera Tschechowa, Horst Frank",0.0
28997,John Magary,"Josh Lucas, Stephen Plunkett, Lucy Owens",0.0
73976,Arthur Cullipher,"Shane Beasley, Kaden Miller, Kelsey Carlisle",0.0
37817,Paul Frees,"Tony Travis, Karen Kadler, Peter Breck",0.0
82745,Mimmo Cattarinich,"Pierre Clémenti, Katya Berger, Ugo Bologna",0.0
85389,Vipul Amrutlal Shah,"Akshay Kumar, Katrina Kaif, Rishi Kapoor",0.0
73919,Francis Mankiewicz,,0.0
69846,Christopher Ray,"Karrueche Tran, Jaason Simmons, Rob Van Dam",0.0
55138,Nonzee Nimibutr,"Suwinit Panjamawat, Santisuk Promsiri, Christy Chung",0.0
300601,Michael Karen,"Alfonso Losa, Jennifer Ulrich, Axel Stein",0.0
100274,Guan Hu,"Feng Xiaogang, Zhang Hanyu, Li Yifeng",0.0
372821,Peter Sasdy,"Michael Bryant, Jane Asher, Iain Cuthbertson",0.0
145711,Jonathan Miller,"Michael Hordern, Ambrose Coghill, George Woodbridge",0.0
107257,Henrique Goldman,"Selton Mello, Luis Miranda, Marek Oravec",0.0
267319,Malu De Martino,"Ana Paula Arósio, Murilo Rosa, Natália Lage",0.0
317442,Monique Gardenberg,"Lázaro Ramos, Dira Paes, Wagner Moura",0.0
98440,Toni Venturi,"Leandra Leal, Cauã Reymond, Nazareno Casero",0.0
98438,Paulo Machline,"Lourenço Mutarelli, Simone Spoladore, Betty Gofman",0.0
98439,Esmir Filho,"Áurea Baptista, Ismael Caneppele, Tuane Eggers",0.0
261157,Jun'ya Satô,"Ken Takakura, Ryoko Nakano, Yoshio Harada",0.0
79708,Zdravko Šotra,"Dragan Mićanović, Nataša Tapušković, Velimir „Bata“ Živojinović",0.0
114018,María Ripoll,"Dani Rovira, María Valverde, Clara Lago",0.0
267955,Derek Franson,"Victoria Bidewell, Tygh Runyan, Jane Sowerby",0.0
352200,Shunichi Hirano,"Osamu Mukai, Go Ayano, Yui Aragaki",0.0
