id,release_year,title,vote_average
363676,2016,Sully,7.0
371865,2016,Slack Bay,5.7
377287,2016,The Son of Joseph,6.5
361571,2015,The Demons,6.4
392817,2016,The Student,6.3
338189,2016,It's Only the End of the World,7.3
378813,2016,Aloys,7.7
118430,1990,The Forbidden Dance,2.9
101293,1989,Skinheads,2.0
31128,1985,Final Justice,1.3
76681,1982,Wacko,5.4
150273,1980,The Return,2.3
22020,1976,Black Shampoo,6.3
96129,1973,The Bad Bunch,6.5
275603,2014,The Portal,7.3
404022,2016,Jim Jefferies: Freedumb,7.8
385031,2016,Dirty Lies,6.7
154441,2012,Till Luck Do Us Part,6.4
93091,2012,Crazy Eyes,4.3
44510,1970,The Grandmother,7.2
376812,2016,Sultan,7.0
342213,1981,La caliente niña Julietta,0.0
148615,1979,The Ordeal of Patty Hearst,0.0
389180,1969,The House of Light,0.0
262542,2015,51 Degrees North,4.0
16909,1998,Webmaster,5.0
372297,2015,Charlie,7.4
126043,2007,Cartola - Música Para os Olhos,0.0
405621,2016,The Miki Howard Story,5.0
103396,1957,The Devil Strikes at Night,6.8
130957,1966,The Sons of Great Bear,5.0
54893,2007,One Day Like Rain,4.7
98644,2011,Here,6.3
393834,2016,Goldstone,6.4
366514,2016,Up for Love,6.0
63989,2002,Irène,6.9
328901,2015,The Benefactor,4.7
388862,2016,Countdown,5.0
263416,2014,Dead Sea,2.4
150871,2002,"10,000 Black Men Named George",0.0
316268,2016,Lake Eerie,3.4
293516,2014,La nostra terra,6.0
360249,2016,The Last King,5.2
28406,1972,The Fury of the Wolf Man,6.7
362765,2014,The Sound and the Shadow,0.0
368620,2015,My Friend Rockefeller,6.2
50186,1976,Gypsies Are Found Near Heaven,7.0
362876,2015,Califórnia,7.7
361249,2016,Nil Battey Sannata,6.8
4279,1971,The Married Couple of the Year Two,5.8
87081,2008,Prince of Broadway,6.7
324300,2015,Rolling Papers,6.3
15467,2008,Kismat Konnection,5.0
349086,2015,Bitcoin: The End of Money as We Know It,6.6
257026,2013,The Irish Pub,8.6
41278,1903,Alice in Wonderland,6.1
86320,1984,Twenty Years Later,7.0
86531,2007,"You, Me and Him",5.6
397278,2016,Fender Bender,5.0
67303,1997,Tale About the Cat and the Moon,7.0
68895,1990,The King of the Kickboxers,5.9
314837,2015,The Emperor in August,7.0
325789,2016,The Infiltrator,6.6
26351,1995,Israel: Birth of a Nation,4.0
308266,2016,War Dogs,6.8
316003,2011,After the Wall: A World United,0.0
353216,2015,Homme Less,7.0
82664,2012,Reality XL,0.0
345054,2015,Double Daddy,4.9
400668,2015,KidPoker,7.0
133736,2012,Electoral Dysfunction,0.0
227859,2013,The Book of Daniel,6.0
299751,2014,"Jia Zhangke, A Guy from Fenyang",0.0
55344,2010,Boys on the Run,5.4
401387,2016,Sunspring,6.6
390880,2016,Friday,6.0
405388,2016,Mono,4.7
292277,2015,Living in the Age of Airplanes,7.3
61348,2011,The Lost Valentine,7.2
368596,2016,Back in the Day,2.8
347981,2013,Winds,4.8
331393,2016,Undrafted,7.2
31385,1987,Zombie Nightmare,3.5
376501,2016,Outlaws and Angels,5.3
373453,2016,Brahman Naman,5.8
351809,2016,To Steal from a Thief,6.1
365997,2016,A Beautiful Planet,6.3
382651,2015,Helix,4.9
356201,2015,Collective Invention,5.8
392885,2016,Daniel Tosh: People Pleaser,4.0
28073,1968,Curse of the Crimson Altar,5.2
175427,2013,These Birds Walk,8.5
237799,1998,Un grand cri d'amour,7.0
40585,1977,We Will All Meet in Paradise,6.5
318052,2015,The Man in the Wall,0.0
254251,2014,Our RoboCop Remake,6.6
98948,2012,Abraham Lincoln vs. Zombies,4.2
216043,2001,The Iceman: Confessions of a Mafia Hitman,7.3
88949,1969,A Bullet for Sandoval,0.0
76468,1983,Adam,0.0
54821,1992,Adam,6.0
215814,2013,Forbidden Ground,5.9
22750,1941,The Blood of Jesus,5.0
86254,2006,Crash Landing,4.7
43473,1946,Dirty Gertie from Harlem U.S.A.,5.0
90726,1967,Hate for Hate,0.0
139826,1995,In Pursuit of Honor,6.3
371738,2016,Looking: The Movie,7.1
166007,1930,Love in the Rough,0.0
110692,1968,No More Excuses,5.0
134435,1958,Quantrill's Raiders,4.5
17288,1986,Rampage,6.0
8383,1970,Red Sun,6.5
325240,1968,Something for a Lonely Man,6.5
112675,1974,The Immortals,7.5
46879,2006,Films to Keep You Awake: Spectre,5.6
162874,1930,The Florodora Girl,0.0
90164,1988,The Green Inferno,4.3
316491,1985,Kiuleandra,7.7
247354,1932,Veiled Aristocrats,0.0
260646,2013,Victor Young Perez,5.3
404829,2016,Emma's Chance,5.4
298028,2016,The Prey,0.0
397873,2016,Cyborg X,4.6
403232,2016,Vigilante Diaries,4.7
282024,2014,The Iron Ivan,6.2
42498,1970,The Adversary,7.7
257006,1979,Encounters in the Deep,0.0
367816,2016,Ghostheads,6.4
347647,2016,Traders,6.2
407036,2016,On the Brain,4.0
46658,1989,Night of the Sharks,3.0
225776,1998,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,7.5
76348,1979,Us Two,9.0
369033,2016,Rebirth,5.0
159201,2006,Ozzie,5.0
192868,1971,The Sporting Club,0.0
159942,2013,An Episode in the Life of an Iron Picker,7.3
356626,2015,Black,6.4
253343,2016,Dear Eleanor,6.2
247845,2013,The Great Martian War 1913 - 1917,6.5
332806,2016,I Am Belfast,7.5
376426,2016,Tony Robbins: I Am Not Your Guru,6.6
373348,2016,Author: The JT LeRoy Story,6.2
358430,2015,The New Kid,5.9
314635,2014,Schmitke,0.0
300949,1980,The Man with the Carnation,0.0
353163,2015,The Mirage,5.5
278247,2015,Walt Before Mickey,6.4
374052,2016,The Love Witch,5.9
382322,2016,Batman: The Killing Joke,6.2
125495,1973,Le Mataf,0.0
173689,1928,Lights of New York,5.7
138061,2011,American Juggalo,7.0
174354,2013,Oxyana,6.2
303856,2014,The Presence,3.9
190163,1926,Old Ironsides,5.0
156335,1931,The Vanishing Legion,0.0
79596,1949,The Emperor's Nightingale,4.0
50688,1971,Isle of the Snake People,1.8
77864,2010,That Girl in Yellow Boots,6.1
42591,1970,The Bloody Judge,6.4
12602,1967,The Torture Chamber of Dr. Sadism,6.3
42717,1966,Circus of Fear,5.1
185752,1976,Albino,4.0
109636,1980,Once Upon a Spy,5.5
165644,1979,Nutcracker Fantasy,8.0
101185,1984,The Far Pavilions,10.0
29924,1989,Around the World in 80 Days,6.2
387444,1986,The Disputation,0.0
79106,1992,Sherlock Holmes: Incident at Victoria Falls,5.3
108432,1991,Sherlock Holmes and the Leading Lady,3.5
35165,1990,The Rainbow Thief,5.5
165401,1990,Honeymoon Academy,8.0
18560,1997,Soul Music,6.7
24057,1997,Wyrd Sisters,5.7
73772,2005,Greyfriars Bobby,4.8
38622,2000,Gormenghast,6.6
183073,1962,I tromboni di Fra' Diavolo,5.0
76199,2011,Hollow,4.0
38494,1934,The Mysterious Mr. Wong,3.8
161796,1933,The Whispering Shadow,6.0
104185,2012,Alien Tornado,3.3
27144,1939,The Dark Eyes of London,5.8
26921,1935,The Mystery of the Marie Celeste,5.5
352694,2015,Poison Berry in my Brain,6.0
376659,2016,Bad Moms,6.3
338766,2016,Hell or High Water,7.2
310888,2016,Southside with You,5.7
373473,2016,Little Men,6.7
377587,2016,Meet the Blacks,4.5
48995,1992,The Democratic Terrorist,6.0
330070,2016,Terra Formars,4.8
390734,2016,Kingsglaive: Final Fantasy XV,6.8
383869,2016,Back to Mom's,5.6
46744,1912,1812,4.0
47535,2009,U Be Dead,0.0
388192,2015,Siccîn 2,6.0
404073,2016,Ghost Team,4.6
67617,1995,O Quatrilho,6.4
397365,2016,Madaari,7.9
208173,1988,El río que nos lleva,0.0
190326,1929,Komunaris chibukhi,0.0
140423,1972,I Love You Rosa,6.3
347642,2015,Bite,5.1
84275,1977,The Dragon Lives Again,10.0
393184,2016,Clash,7.9
62592,2010,Revenge of the Bridesmaids,6.1
140894,2012,Tricked,4.5
27154,1999,Happy End,6.2
207558,1992,Color Adjustment,0.0
63423,2007,Protagonist,8.0
300669,2016,Don't Breathe,6.7
378570,2016,The Pills - Sempre meglio che lavorare,5.5
333846,2015,Enclave,7.1
340224,2014,"Hello, My Name Is Frank",0.0
288504,2014,Bridge and Tunnel,0.0
405653,2016,The Death and Life of Otto Bloom,10.0
403119,2017,47 Meters Down,5.1
380762,2016,Trivisa,7.0
370178,2016,Scare Campaign,6.2
340712,2015,Gabo: The Creation of Gabriel Garcia Marquez,7.0
391995,2016,Hillary's America: The Secret History of the Democratic Party,6.6
63859,1970,Pufnstuf,7.7
173385,2001,My Best Friend,6.0
113262,2007,Guys and Dolls,7.5
158741,1975,In Celebration,5.0
82929,2011,In the Family,7.4
4288,1983,The Final Terror,5.0
266036,2014,Misunderstood,6.0
60700,2008,Sorry for the Disturbance,5.0
407298,2016,American Hostage,10.0
353732,2016,River,6.4
388347,2016,The Call Up,4.8
365709,2015,Berserker,4.0
106618,1972,A Day in the Death of Joe Egg,5.6
123628,1988,We Think the World of You,8.0
120729,1983,An Englishman Abroad,6.0
198491,1982,The Return of the Soldier,6.3
154399,1981,Hands Up!,5.0
47034,1999,The Cherry Orchard,0.0
54583,2004,Hollywood North,0.0
368940,2016,Robinson Crusoe,5.8
118195,1979,Grandma,7.0
338079,2015,Basta Poco,4.3
334304,2015,Belle and Sebastian: The Adventure Continues,6.8
340119,2015,Nomi e cognomi,1.5
62009,1998,Bimboland,4.3
54107,1988,"Splash, Too",2.0
49855,1987,End of the Line,5.5
408140,2016,Blood Moon,0.0
369605,2015,Sky Line,6.0
378607,2016,The House,6.4
228496,2014,Sx_Tape,3.3
268893,1993,VeggieTales: Where's God When I'm Scared,6.0
261410,1994,VeggieTales: God Wants Me to Forgive Them!?!,4.0
273318,1995,"VeggieTales: Rack, Shack & Benny",6.7
273122,1995,VeggieTales: Are You My Neighbor?,1.0
273127,1996,VeggieTales: Dave and the Giant Pickle,1.3
314580,1997,VeggieTales: Very Silly Songs,7.5
261409,1997,VeggieTales: Josh and the Big Wall,5.5
273312,1998,VeggieTales: Madame Blueberry,4.3
314601,1998,VeggieTales: The End of Silliness? More Really Silly Songs!,0.0
273296,2000,VeggieTales: Esther...The Girl Who Became Queen,4.7
273302,2000,VeggieTales: King George and the Ducky,4.5
273310,2001,"VeggieTales: Lyle, the Kindly Viking",1.0
275136,2001,VeggieTales: The Ultimate Silly Song Countdown,4.2
273578,2003,VeggieTales: The Ballad of Little Joe,3.8
273309,2005,VeggieTales: Lord of the Beans,5.0
273315,2005,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,3.9
273149,2005,VeggieTales: Duke and the Great Pie War,2.0
275065,2006,VeggieTales: LarryBoy & The Bad Apple,3.0
275130,2006,VeggieTales: Sheerluck Holmes and the Golden Ruler,3.0
275074,2007,VeggieTales: The Wonderful Wizard of Ha's,2.0
273205,2008,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue,1.0
335509,1933,Below the Sea,0.0
314420,2015,Body,5.0
293093,2014,Dark Haul,4.6
180691,2012,David Bowie & the Story of Ziggy Stardust,6.7
20846,2008,Dim Sum Funeral,5.0
43035,1960,Heller in Pink Tights,5.8
390584,2016,King Cobra,5.9
358615,1942,Pirates of the Prairie,0.0
112699,1937,Street Angel,5.0
86360,1929,Sunnyside Up,10.0
282040,1987,The Alamo: Thirteen Days to Glory,5.3
32091,2002,The Touch,5.9
396395,2016,The Wedding March,4.3
40717,1940,Three Faces West,5.6
230058,2013,Tumbledown,5.0
168541,1982,Twilight Time,0.0
246381,2006,Why Did I Get Married? The Play,5.5
168552,2013,Youth,5.8
199916,1980,Whitey,6.9
324277,2014,Jaco,7.2
390989,2016,Sharknado 4: The 4th Awakens,4.3
382079,2016,Donald Trump's The Art of the Deal: The Movie,5.7
376660,2016,The Edge of Seventeen,7.3
407789,2016,Clinton Cash,7.7
50497,2012,When the Lights Went Out,5.8
256885,2014,Symphony No. 42,7.4
268666,2013,Hafu,0.0
393367,2016,Poi E: The Story of Our Song,0.0
302323,2015,Manhattan Romance,5.3
403130,2016,Intruder,3.9
82942,1985,'Master Harold'... and the Boys,6.3
21452,1998,Detective Conan: The Fourteenth Target,7.5
28808,1999,Detective Conan: The Last Wizard of the Century,7.2
159550,2001,The Last Brickmaker in America,7.0
404567,1969,Tibetana,0.0
79163,2006,95 Miles to Go,0.0
309579,2008,Prince Among Slaves,0.0
351339,2016,Anthropoid,6.9
309886,2016,Blood Father,6.2
352695,2016,Joshy,5.4
366656,2015,Snowtime!,5.4
394632,2016,Free to Run,8.2
337674,2016,Elle,6.6
299780,2015,Dough,5.0
254679,2014,The Little House,6.7
397520,2016,Anne of Green Gables,6.0
399894,2016,Daylight's End,5.3
391477,2016,The Mobfathers,6.0
64133,1977,The Lorry,5.0
149026,1971,T.R. Baskin,6.0
258945,1995,Anything Can Happen,4.5
241396,1998,Medusa,6.0
56531,2009,The Life and Death of a Porno Gang,6.5
150084,2012,Mr. Blue Sky: The Story of Jeff Lynne & ELO,7.3
292298,2010,Meeting David Wilson,7.0
94502,1984,Starship,5.5
50461,2010,Liar Game: The Final Stage,7.4
166610,1942,The Ducktators,5.5
329024,2015,TransFatty Lives,5.0
17376,2007,Anna M.,5.3
77649,1947,The Upturned Glass,7.8
396269,1963,Torpedo Bay,0.0
105506,2012,Grandmaster,6.1
399097,2016,The Polar Boy,0.0
392554,2016,The Days That Confused,7.0
65442,2006,Breaking the Surface,4.8
198057,2012,3 Days of Normal,4.9
268956,2011,Bubblegum and Broken Fingers,2.3
296472,2012,Wedding Day,5.0
141267,2013,Johan Falk: Kodnamn Lisa,6.8
396535,2016,Train to Busan,7.7
138115,2012,Johan Falk: Organizatsija Karayan,6.5
138118,2012,Johan Falk: Barninfiltratören,6.0
136071,2012,Johan Falk: Alla råns moder,6.3
133879,2012,Johan Falk: Spelets regler,6.7
24024,2009,Johan Falk: Leo Gaut,6.4
24025,2009,Johan Falk: National Target,6.7
229007,2013,"The Fjällbacka Murders: The Sea Gives, the Sea Takes",5.8
389614,2013,The Hidden Child,6.6
231811,2013,The Fjällbacka Murders: The Queen of Lights,5.0
168056,2013,The Fjällbacka Murders: Friends for Life,5.6
168057,2012,The Fjällbacka Murders: In the Eye of the Beholder,5.4
231812,2013,The Fjällbacka Murders: The Coast Rider,5.3
210019,1952,The San Francisco Story,5.0
109020,1953,Rough Shoot,6.0
185154,1975,Autobiography of a Princess,5.0
105848,1976,Street War,0.0
105672,1978,The Perfect Crime,0.0
260883,1974,Silence the Witness,0.0
147643,1982,A Dangerous Summer,0.0
49635,2002,The Rosa Parks Story,2.0
368031,2016,Friend Request,5.3
376579,2016,Let's Be Evil,4.4
356901,2016,Five Nights in Maine,5.4
403593,2016,Bazodee,10.0
26803,1980,Breaking Glass,7.0
402446,2016,Edge of Winter,5.6
336455,2016,Viral,5.5
407389,2016,The Remains,4.0
384111,2016,Family Lies,0.0
256916,1998,Sus ojos se cerraron y el mundo sigue andando,5.0
31111,2008,The Sicilian Girl,6.7
336265,2015,The Mind's Eye,5.1
306966,2016,Summer Camp,5.1
184799,1980,Just Tell Me What You Want,1.5
149320,1970,King: A Filmed Record... Montgomery to Memphis,10.0
57666,1969,The Appointment,6.0
183889,1962,A View from the Bridge,0.0
177474,1959,That Kind of Woman,6.0
391088,2015,The Making of Trump,2.5
41125,1982,We of the Never Never,7.0
373471,2016,The Land,6.4
118490,1955,Jedda,6.3
375384,2011,Lie Detector,8.3
403173,2016,Pete Johansson: You Might Also Enjoy Pete Johansson,7.0
262755,1968,The Edge,0.0
32013,2006,Hacking Democracy,7.7
319998,2015,Sworn Virgin,4.9
32556,2002,Jamie Foxx: I Might Need Security,6.3
79644,2011,Godfrey: Black By Accident,8.0
402042,2016,Bosch. The Garden of Dreams,0.0
180859,2012,E la chiamano estate,4.5
238475,2014,Best Night Ever,4.0
179573,2012,Fair Sex,5.0
35297,2007,Daisy Diamond,6.0
5856,1988,Hotel St. Pauli,0.0
182583,2013,Hit 'n Strum,4.7
66623,2002,"Tattoo, a Love Story",3.5
190967,2013,3 Geezers!,5.0
142093,2005,Lover,5.9
118946,2012,Those Who Kill - Shadow of the Past,5.3
80670,2011,"Siberia, Monamour",7.6
99758,2012,Swerve,5.1
47397,1972,Anita,6.3
92391,2011,Sket,4.9
25356,2009,The Break-up Artist,5.1
57733,2011,Respire,5.8
68551,1999,Shades,6.0
56296,2010,Deuce of Spades,5.3
49261,2010,Locked Down,4.1
17144,2008,Exit Speed,5.8
27391,2009,Polar Storm,4.1
34989,2009,Slovenian Girl,5.9
20782,2008,Road of No Return,4.8
61999,1997,Sara,7.0
59317,2000,Scrapbook,5.3
48837,2011,Midnight Son,6.7
41203,2009,Neighbor,5.4
35733,2006,Amateur Porn Star Killer,4.7
35730,2009,Amateur Porn Star Killer 3: The Final Chapter,5.6
35731,2008,Amateur Porn Star Killer 2,6.3
55774,2009,The Band,3.3
93685,2002,Swingers,6.3
65626,2006,Lift,3.7
46927,2008,I Was Here,5.9
27595,2009,Charlie & Boots,6.9
22745,2009,The Seamstress,4.0
41182,2009,The Boxer,2.5
132765,2008,Stone & Ed,1.0
347757,2016,Worry Dolls,3.8
248781,2016,ABCs of Death 2.5,5.0
123858,2005,Scab,5.5
310602,2015,Klown Forever,5.8
211505,2012,Dabbe: Bir cin vakasi,6.3
362736,2015,The Hexecutioners,4.8
300402,2012,Road to Kabul,7.0
381767,2016,Shelley,5.4
161915,1970,Ice,7.3
50181,1928,L'argent,6.9
278924,2016,Mechanic: Resurrection,5.3
26911,2005,Secret Smile,6.0
374471,2017,Porto,7.8
86096,1985,The Children,6.3
57395,2010,I Wish I Knew,7.3
355998,2015,In the Room,4.6
42084,1984,Cal,5.9
369019,2015,Captain Webb,4.4
199929,2013,Mister John,5.7
376482,2016,Tom Segura: Mostly Stories,8.2
332285,2016,Antibirth,4.8
294795,2016,The 9th Life of Louis Drax,6.5
333484,2016,The Magnificent Seven,5.9
225534,1968,Separation,5.0
405325,2016,Dwayne Perkins: Take Note,7.5
407375,2016,Sniper: Ghost Shooter,5.5
407455,2016,Assassin X,2.5
266400,2014,Downhill,8.0
401123,2016,Beta Test,5.3
56552,2007,The Valley of Light,5.3
42560,2005,American Fusion,0.0
319092,2015,The Russian Woodpecker,6.5
404117,2016,"Down the Deep, Dark Web",6.0
377516,2016,The Rack Pack,7.0
129006,1997,A Thousand Men and a Baby,0.0
20583,2005,Love's Long Journey,6.3
30975,2007,Love's Unending Legacy,5.4
49857,2007,Love's Unfolding Dream,5.7
21636,2009,Love Takes Wing,5.6
25182,2009,Love Finds A Home,5.2
81450,2011,Love Begins,6.9
87311,2011,Love's Everlasting Courage,4.7
32147,1985,Starchaser: The Legend of Orin,6.8
270774,2016,Skiptrace,5.5
33317,1890,"Monkeyshines, No. 3",3.3
144421,1895,Wintergartenprogramm,5.0
29890,1995,Droid Gunner,4.7
99313,1983,Édith et Marcel,0.0
207413,2013,I Am Breathing,5.0
380856,2016,A Stand Up Guy,4.1
308174,2015,3 Türken und ein Baby,5.9
407613,2016,Brian Posehn: Criminally Posehn,7.0
376867,2016,Moonlight,7.3
271706,2016,Big Fish & Begonia,6.3
348668,2016,A Conspiracy of Faith,6.8
322903,2014,Naz & Maalik,9.0
19723,2005,The League of Gentlemen's Apocalypse,6.6
71559,2010,Love Like Poison,6.3
87343,2002,Moms on Strike,0.0
82686,2011,Jane's Journey,4.6
267497,1972,UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,0.0
267506,1971,UFO - Distruggete base Luna!,0.0
260916,1981,Invaders from the Deep,0.0
69870,1982,The Sender,5.6
82405,2009,Dawn of the World,5.0
134390,1992,The Finest Hour,0.0
389868,2016,Seoul Station,5.8
294047,2013,The Levenger Tapes,4.0
36926,2007,Ghosts of Abu Ghraib,8.0
138543,2012,A Lot Like You,0.0
228034,2016,The Bronx Bull,5.7
381044,2016,The Bandit,7.0
330982,2016,The Childhood of a Leader,5.9
358332,2015,Cosmos Laundromat,6.5
77660,1976,The Fifth Seal,6.6
88558,1956,A Town Like Alice,6.0
26945,1999,Cardcaptor Sakura: The Movie,7.8
91921,2012,Ecstasy of Order: The Tetris Masters,7.0
381356,2016,Five,7.2
213681,2016,Masterminds,5.6
347763,2015,The Lesson,3.5
63959,1971,The Zodiac Killer,6.3
21837,2008,Cop Dog,7.0
332212,2015,Robo-Dog,6.0
393841,2016,Pelli Choopulu,7.8
36375,1950,Edge of Doom,5.1
85814,1944,Youth Runs Wild,0.0
172104,1933,Broadway Thru a Keyhole,0.0
68139,2000,Endgame,0.0
376651,2015,Endgame,5.8
300596,2015,Sidetracked,6.1
247773,1932,The Big Timer,0.0
248694,2013,Truth,5.6
376581,2016,Amateur Night,5.6
392572,2016,Rustom,7.3
340213,2015,Darkest Day,3.7
342562,2014,Tiny Giants 3D,8.1
44902,1955,Footsteps in the Fog,7.7
232860,1940,Who Killed Aunt Maggie?,4.0
404141,2016,One More Time with Feeling,8.4
176568,1973,Sensuela,4.5
126402,1975,Milestones,5.0
336220,2015,The Other Side,5.7
324345,2015,The Seventh Fire,6.5
347751,2015,13 Cameras,5.5
313297,2016,Kubo and the Two Strings,7.7
358243,2015,Paradise,2.0
164580,2013,The Spirit of '45,6.0
381255,2016,Down by Love,6.0
274902,2014,Keeping Rosy,6.1
95610,2016,Bridget Jones's Baby,6.3
283552,2016,The Light Between Oceans,6.9
377264,2016,Morgan,5.7
317557,2016,Queen of Katwe,7.1
296524,2016,Deepwater Horizon,6.5
283366,2016,Miss Peregrine's Home for Peculiar Children,6.5
346685,2016,The Girl on the Train,6.2
369883,2016,Middle School: The Worst Years of My Life,6.9
302946,2016,The Accountant,6.9
339927,2016,Kevin Hart: What Now ?,6.8
343010,2016,The American Side,4.8
8893,2009,It's Hard Being Loved by Jerks,7.3
292948,2005,Writer of O,8.0
181553,1969,"Me, Natalie",7.0
380879,2016,News from Planet Mars,5.1
376847,2016,Remember You,8.5
381418,2016,Sanam Teri Kasam,7.6
296865,2016,A Monster with a Thousand Heads,5.9
394051,2016,Phantom of the Theatre,6.4
379887,2016,Like for Likes,7.3
298721,2015,Cemetery of Splendour,4.4
382399,2016,High Strung,7.1
247414,2003,Arisan!,7.5
385962,2016,Time Renegades,7.4
394170,2016,Phantom Detective,7.1
39061,2005,Gie,5.9
286239,2011,Arisan! 2,8.0
391629,2016,Baaghi,6.4
317930,2016,Compadres,5.2
373200,2015,Detective Chinatown,7.2
393441,2016,Dishoom,5.5
400247,2016,Gentleman,8.5
347126,2016,God's Not Dead 2,5.6
294221,2014,Hockney,7.0
391779,2016,Housefull 3,5.2
366080,2016,Kabali,5.9
390437,2016,Ki and Ka,6.7
406429,2016,League of Gods,5.0
402672,2016,Mohenjo Daro,6.7
260240,2011,Catatan (Harian) Si Boy,6.0
407887,2016,Operation Chromite,5.5
358505,2015,Our Last Tango,7.0
384641,2016,Spirits' Homecoming,8.5
384573,2016,The First Monday in May,7.6
137072,2013,The Comedian,3.7
206328,1998,You Lucky Dog,4.8
41844,1998,The Tichborne Claimant,0.0
110130,1995,Hologram Man,4.0
378195,2016,Lady Day at Emerson's Bar & Grill,6.7
72640,1937,The Old Mill,7.7
342588,2015,Empire of Corpses,5.7
225038,1915,Children of the Age,5.0
146893,2012,Death of a Shadow,7.5
346564,2015,In Search of the Ultra-Sex,8.0
